raw,baseline,delta,current
1783834601635,1783834601635,0.0,7.42
1783834601635,1783834601635,0.0,1.18
1783834601635,1783834601635,0.0,-0.03
1783834601635,1783834601635,0.0,-0.02
1783834601635,1783834601635,0.0,-0.04
1783834601635,1783834601635,0.0,-0.01
1783834601635,1783834601635,0.0,-0.03
1783834601635,1783834601635,0.0,-0.02
1783834601635,1783834601635,0.0,-0.01
1783834601635,1783834601635,0.0,18.78
1783834601635,1783834601635,0.0,14.06
1783834601635,1783834601635,0.0,9.28
1783834601635,1783834601635,0.0,2.65
1783834601635,1783834601635,0.0,1.34
1783834601635,1783834601635,0.0,6.6
1783834601635,1783834601635,0.0,3.04
1783834601635,1783834601635,0.0,0.65
1783834601635,1783834601635,0.0,6.32
1783834601635,1783834601635,0.0,1.13
1783834601635,1783834601635,0.0,4.51
1783834601635,1783834601635,0.0,3.1
1783834601635,1783834601635,0.0,3.83
1783834601635,1783834601635,0.0,0.81
1783834601635,1783834601635,0.0,6.3
1783834601635,1783834601635,0.0,0.69
1783834601635,1783834601635,0.0,6.4
1783834601635,1783834601635,0.0,6.03
1783834601635,1783834601635,0.0,1.4
1783834601635,1783834601635,0.0,-0.01
1783834601635,1783834601635,0.0,-0.03
1783834601635,1783834601635,0.0,-0.02
1783834601635,1783834601635,0.0,-0.01
1783834601635,1783834601635,0.0,0.01
1783834601635,1783834601635,0.0,-0.02
1783834601635,1783834601635,0.0,10.51
1783834601635,1783834601635,0.0,0.2
1783834601635,1783834601635,0.0,7.44
1783834601635,1783834601635,0.0,11.28
1783834601635,1783834601635,0.0,2.61
1783834601635,1783834601635,0.0,2.91
1783834601635,1783834601635,0.0,1.68
1783834601635,1783834601635,0.0,5.42
1783834601635,1783834601635,0.0,0.64
1783834601635,1783834601635,0.0,6.69
1783834601635,1783834601635,0.0,0.64
1783834601635,1783834601635,0.0,6.17
1783834601635,1783834601635,0.0,5.85
1783834601635,1783834601635,0.0,5.7
1783834601635,1783834601635,0.0,6.1
1783834601635,1783834601635,0.0,0.02
1783834601635,1783834601635,0.0,-0.03
1783834601635,1783834601635,0.0,-0.02
1783834601635,1783834601635,0.0,-0.02
1783834601635,1783834601635,0.0,0.01
1783834601635,1783834601635,0.0,-0.03
1783834601635,1783834601635,0.0,-0.02
1783834601635,1783834601635,0.0,-0.02
1783834601635,1783834601635,0.0,-0.03
1783834601635,1783834601635,0.0,-0.03
1783834601635,1783834601635,0.0,-0.02
1783834601635,1783834601635,0.0,-0.01
1783834601635,1783834601635,0.0,-0.01
1783834601635,1783834601635,0.0,0.0
1783834601635,1783834601635,0.0,0.01
1783834614151,1783834614151,0.0,-0.04
1783834614151,1783834614151,0.0,-0.03
1783834614151,1783834614151,0.0,-0.01
1783834614151,1783834614151,0.0,0.0
1783834614151,1783834614151,0.0,0.0
1783834614151,1783834614151,0.0,-0.05
1783834614151,1783834614151,0.0,41.34
1783834614151,1783834614151,0.0,11.68
1783834614151,1783834614151,0.0,6.39
1783834614151,1783834614151,0.0,2.94
1783834614151,1783834614151,0.0,2.93
1783834614151,1783834614151,0.0,1.78
1783834614151,1783834614151,0.0,2.62
1783834614151,1783834614151,0.0,6.67
1783834614151,1783834614151,0.0,0.97
1783834614151,1783834614151,0.0,6.39
1783834614151,1783834614151,0.0,6.97
1783834614151,1783834614151,0.0,1.01
1783834614151,1783834614151,0.0,4.58
1783834614151,1783834614151,0.0,4.21
1783834614151,1783834614151,0.0,2.47
1783834614151,1783834614151,0.0,2.86
1783834614151,1783834614151,0.0,1.17
1783834614151,1783834614151,0.0,2.26
1783834614151,1783834614151,0.0,5.88
1783834614151,1783834614151,0.0,6.61
1783834614151,1783834614151,0.0,5.97
1783834614151,1783834614151,0.0,5.31
1783834614151,1783834614151,0.0,4.34
1783834614151,1783834614151,0.0,1.25
1783834614151,1783834614151,0.0,-0.02
1783834614151,1783834614151,0.0,-0.03
1783834614151,1783834614151,0.0,-0.01
1783834614151,1783834614151,0.0,-0.02
1783834614151,1783834614151,0.0,-0.02
1783834614151,1783834614151,0.0,-0.02
1783834614151,1783834614151,0.0,-0.05
1783834614151,1783834614151,0.0,-0.01
1783834614151,1783834614151,0.0,0.01
1783834614151,1783834614151,0.0,10.25
1783834614151,1783834614151,0.0,12.76
1783834614151,1783834614151,0.0,7.64
1783834614151,1783834614151,0.0,7.96
1783834614151,1783834614151,0.0,7.54
1783834614151,1783834614151,0.0,3.42
1783834614151,1783834614151,0.0,4.47
1783834614151,1783834614151,0.0,4.63
1783834614151,1783834614151,0.0,3.65
1783834614151,1783834614151,0.0,1.54
1783834614151,1783834614151,0.0,6.48
1783834614151,1783834614151,0.0,5.31
1783834614151,1783834614151,0.0,5.35
1783834614151,1783834614151,0.0,6.22
1783834614151,1783834614151,0.0,6.69
1783834614151,1783834614151,0.0,0.22
1783834614151,1783834614151,0.0,7.71
1783834614151,1783834614151,0.0,1.25
1783834614151,1783834614151,0.0,2.65
1783834614151,1783834614151,0.0,1.76
1783834614151,1783834614151,0.0,-0.04
1783834614151,1783834614151,0.0,-0.03
1783834614151,1783834614151,0.0,0.0
1783834614151,1783834614151,0.0,-0.02
1783834614151,1783834614151,0.0,-0.01
1783834614151,1783834614151,0.0,10.2
1783834614151,1783834614151,0.0,8.92
1783834614151,1783834614151,0.0,7.18
1783834614151,1783834614151,0.0,5.77
1783834614151,1783834614151,0.0,6.36
1783834614151,1783834614151,0.0,1.37
1783834614151,1783834614151,0.0,1.32
1783834614151,1783834614151,0.0,5.62
1783834614151,1783834614151,0.0,2.82
1783834614151,1783834614151,0.0,3.15
1783834614151,1783834614151,0.0,6.23
1783834614151,1783834614151,0.0,-0.02
1783834614151,1783834614151,0.0,0.0
1783834614151,1783834614151,0.0,4.98
1783834614151,1783834614151,0.0,8.53
1783834614151,1783834614151,0.0,7.23
1783834614151,1783834614151,0.0,8.08
1783834614151,1783834614151,0.0,6.1
1783834614151,1783834614151,0.0,5.57
1783834614151,1783834614151,0.0,5.69
1783834614151,1783834614151,0.0,6.48
1783834614151,1783834614151,0.0,0.45
1783834614151,1783834614151,0.0,5.37
1783834614151,1783834614151,0.0,1.13
1783834614151,1783834614151,0.0,5.39
1783834614151,1783834614151,0.0,5.42
1783834614151,1783834614151,0.0,4.63
1783834614151,1783834614151,0.0,5.64
1783834614151,1783834614151,0.0,5.83
1783834614151,1783834614151,0.0,4.62
1783834614151,1783834614151,0.0,5.87
1783834614151,1783834614151,0.0,2.09
1783834614151,1783834614151,0.0,0.71
1783834614151,1783834614151,0.0,5.83
1783834614151,1783834614151,0.0,4.52
1783834614151,1783834614151,0.0,5.95
1783834614151,1783834614151,0.0,5.55
1783834614151,1783834614151,0.0,1.91
1783834614151,1783834614151,0.0,-0.03
1783834614151,1783834614151,0.0,-0.01
1783834614151,1783834614151,0.0,-0.01
1783834614151,1783834614151,0.0,-0.02
1783834614151,1783834614151,0.0,4.65
1783834614151,1783834614151,0.0,8.52
1783834614151,1783834614151,0.0,2.2
1783834614151,1783834614151,0.0,1.6
1783834614151,1783834614151,0.0,8.45
1783834614151,1783834614151,0.0,5.63
1783834614151,1783834614151,0.0,6.37
1783834614151,1783834614151,0.0,0.77
1783834614151,1783834614151,0.0,4.07
1783834614151,1783834614151,0.0,4.14
1783834614151,1783834614151,0.0,5.23
1783834614151,1783834614151,0.0,1.4
1783834614151,1783834614151,0.0,5.11
1783834614151,1783834614151,0.0,4.76
1783834614151,1783834614151,0.0,1.55
1783834614151,1783834614151,0.0,0.86
1783834614151,1783834614151,0.0,6.33
1783834614151,1783834614151,0.0,0.34
1783834614151,1783834614151,0.0,5.44
1783834614151,1783834614151,0.0,5.27
1783834614151,1783834614151,0.0,3.49
1783834614151,1783834614151,0.0,1.21
1783834623861,1783834623861,0.0,-0.01
1783834623861,1783834623861,0.0,0.0
1783834623861,1783834623861,0.0,-0.01
1783834623861,1783834623861,0.0,14.15
1783834623861,1783834623861,0.0,5.42
1783834623861,1783834623861,0.0,7.54
1783834623861,1783834623861,0.0,5.93
1783834623861,1783834623861,0.0,2.39
1783834623861,1783834623861,0.0,1.02
1783834623861,1783834623861,0.0,4.31
1783834623861,1783834623861,0.0,6.06
1783834623861,1783834623861,0.0,6.46
1783834623861,1783834623861,0.0,3.66
1783834623861,1783834623861,0.0,0.76
1783834623861,1783834623861,0.0,5.23
1783834623861,1783834623861,0.0,0.78
1783834623861,1783834623861,0.0,6.33
1783834623861,1783834623861,0.0,7.07
1783834623861,1783834623861,0.0,0.56
1783834623861,1783834623861,0.0,1.6
1783834623861,1783834623861,0.0,2.38
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,-0.04
1783834623861,1783834623861,0.0,-0.05
1783834623861,1783834623861,0.0,-0.04
1783834623861,1783834623861,0.0,13.46
1783834623861,1783834623861,0.0,4.8
1783834623861,1783834623861,0.0,0.91
1783834623861,1783834623861,0.0,1.44
1783834623861,1783834623861,0.0,4.08
1783834623861,1783834623861,0.0,5.65
1783834623861,1783834623861,0.0,0.75
1783834623861,1783834623861,0.0,5.13
1783834623861,1783834623861,0.0,7.04
1783834623861,1783834623861,0.0,3.08
1783834623861,1783834623861,0.0,5.7
1783834623861,1783834623861,0.0,2.32
1783834623861,1783834623861,0.0,5.54
1783834623861,1783834623861,0.0,5.52
1783834623861,1783834623861,0.0,0.82
1783834623861,1783834623861,0.0,-0.01
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,-0.01
1783834623861,1783834623861,0.0,-0.01
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,11.2
1783834623861,1783834623861,0.0,11.94
1783834623861,1783834623861,0.0,5.88
1783834623861,1783834623861,0.0,8.62
1783834623861,1783834623861,0.0,1.45
1783834623861,1783834623861,0.0,5.8
1783834623861,1783834623861,0.0,7.48
1783834623861,1783834623861,0.0,1.28
1783834623861,1783834623861,0.0,5.42
1783834623861,1783834623861,0.0,5.59
1783834623861,1783834623861,0.0,3.13
1783834623861,1783834623861,0.0,1.32
1783834623861,1783834623861,0.0,6.19
1783834623861,1783834623861,0.0,-0.03
1783834623861,1783834623861,0.0,-0.03
1783834623861,1783834623861,0.0,-0.01
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,-0.04
1783834623861,1783834623861,0.0,17.92
1783834623861,1783834623861,0.0,11.39
1783834623861,1783834623861,0.0,3.3
1783834623861,1783834623861,0.0,1.67
1783834623861,1783834623861,0.0,5.64
1783834623861,1783834623861,0.0,5.9
1783834623861,1783834623861,0.0,1.22
1783834623861,1783834623861,0.0,5.76
1783834623861,1783834623861,0.0,2.01
1783834623861,1783834623861,0.0,0.76
1783834623861,1783834623861,0.0,0.73
1783834623861,1783834623861,0.0,5.4
1783834623861,1783834623861,0.0,0.06
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,-0.05
1783834623861,1783834623861,0.0,-0.03
1783834623861,1783834623861,0.0,-0.03
1783834623861,1783834623861,0.0,-0.03
1783834623861,1783834623861,0.0,-0.03
1783834623861,1783834623861,0.0,-0.04
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,-0.01
1783834623861,1783834623861,0.0,21.78
1783834623861,1783834623861,0.0,8.95
1783834623861,1783834623861,0.0,10.23
1783834623861,1783834623861,0.0,6.64
1783834623861,1783834623861,0.0,7.19
1783834623861,1783834623861,0.0,3.28
1783834623861,1783834623861,0.0,0.66
1783834623861,1783834623861,0.0,4.38
1783834623861,1783834623861,0.0,2.81
1783834623861,1783834623861,0.0,5.95
1783834623861,1783834623861,0.0,-0.01
1783834623861,1783834623861,0.0,-0.04
1783834623861,1783834623861,0.0,-0.04
1783834623861,1783834623861,0.0,-0.03
1783834623861,1783834623861,0.0,-0.03
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,-0.03
1783834623861,1783834623861,0.0,-0.05
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,22.69
1783834623861,1783834623861,0.0,17.59
1783834623861,1783834623861,0.0,13.15
1783834623861,1783834623861,0.0,11.2
1783834623861,1783834623861,0.0,6.11
1783834623861,1783834623861,0.0,3.1
1783834623861,1783834623861,0.0,7.51
1783834623861,1783834623861,0.0,6.14
1783834623861,1783834623861,0.0,5.77
1783834623861,1783834623861,0.0,4.14
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,0.0
1783834623861,1783834623861,0.0,0.0
1783834623861,1783834623861,0.0,-0.01
1783834623861,1783834623861,0.0,-0.01
1783834623861,1783834623861,0.0,-0.02
1783834623861,1783834623861,0.0,-0.03
1783834623861,1783834623861,0.0,-0.03
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,-0.04
1783834633289,1783834633289,0.0,33.7
1783834633289,1783834633289,0.0,18.12
1783834633289,1783834633289,0.0,12.13
1783834633289,1783834633289,0.0,3.5
1783834633289,1783834633289,0.0,6.68
1783834633289,1783834633289,0.0,4.52
1783834633289,1783834633289,0.0,1.38
1783834633289,1783834633289,0.0,6.95
1783834633289,1783834633289,0.0,2.18
1783834633289,1783834633289,0.0,3.08
1783834633289,1783834633289,0.0,5.91
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.04
1783834633289,1783834633289,0.0,-0.04
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,20.25
1783834633289,1783834633289,0.0,12.67
1783834633289,1783834633289,0.0,9.96
1783834633289,1783834633289,0.0,2.58
1783834633289,1783834633289,0.0,1.87
1783834633289,1783834633289,0.0,6.36
1783834633289,1783834633289,0.0,6.79
1783834633289,1783834633289,0.0,4.27
1783834633289,1783834633289,0.0,5.89
1783834633289,1783834633289,0.0,3.39
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,0.01
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,0.01
1783834633289,1783834633289,0.0,22.94
1783834633289,1783834633289,0.0,15.81
1783834633289,1783834633289,0.0,11.47
1783834633289,1783834633289,0.0,3.8
1783834633289,1783834633289,0.0,1.1
1783834633289,1783834633289,0.0,1.75
1783834633289,1783834633289,0.0,6.19
1783834633289,1783834633289,0.0,5.38
1783834633289,1783834633289,0.0,3.93
1783834633289,1783834633289,0.0,1.86
1783834633289,1783834633289,0.0,0.01
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.05
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.04
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,21.24
1783834633289,1783834633289,0.0,15.2
1783834633289,1783834633289,0.0,6.56
1783834633289,1783834633289,0.0,7.87
1783834633289,1783834633289,0.0,7.25
1783834633289,1783834633289,0.0,1.53
1783834633289,1783834633289,0.0,2.81
1783834633289,1783834633289,0.0,0.83
1783834633289,1783834633289,0.0,5.3
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,-0.06
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.04
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,19.48
1783834633289,1783834633289,0.0,11.52
1783834633289,1783834633289,0.0,9.7
1783834633289,1783834633289,0.0,6.48
1783834633289,1783834633289,0.0,9.0
1783834633289,1783834633289,0.0,8.44
1783834633289,1783834633289,0.0,4.79
1783834633289,1783834633289,0.0,6.28
1783834633289,1783834633289,0.0,7.5
1783834633289,1783834633289,0.0,0.94
1783834633289,1783834633289,0.0,3.2
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,19.11
1783834633289,1783834633289,0.0,5.58
1783834633289,1783834633289,0.0,9.31
1783834633289,1783834633289,0.0,8.14
1783834633289,1783834633289,0.0,2.29
1783834633289,1783834633289,0.0,2.12
1783834633289,1783834633289,0.0,6.39
1783834633289,1783834633289,0.0,5.79
1783834633289,1783834633289,0.0,-0.03
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.02
1783834633289,1783834633289,0.0,-0.05
1783834633289,1783834633289,0.0,-0.01
1783834633289,1783834633289,0.0,0.0
1783834633289,1783834633289,0.0,20.18
1783834633289,1783834633289,0.0,8.0
1783834633289,1783834633289,0.0,5.52
1783834633289,1783834633289,0.0,9.78
1783834633289,1783834633289,0.0,7.9
1783834633289,1783834633289,0.0,8.28
1783834633289,1783834633289,0.0,2.86
1783834642763,1783834642763,0.0,5.58
1783834642763,1783834642763,0.0,6.27
1783834642763,1783834642763,0.0,6.27
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,0.0
1783834642763,1783834642763,0.0,0.0
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,14.93
1783834642763,1783834642763,0.0,10.9
1783834642763,1783834642763,0.0,4.65
1783834642763,1783834642763,0.0,1.98
1783834642763,1783834642763,0.0,6.29
1783834642763,1783834642763,0.0,6.78
1783834642763,1783834642763,0.0,5.68
1783834642763,1783834642763,0.0,5.16
1783834642763,1783834642763,0.0,0.61
1783834642763,1783834642763,0.0,5.76
1783834642763,1783834642763,0.0,3.95
1783834642763,1783834642763,0.0,2.07
1783834642763,1783834642763,0.0,0.0
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.03
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,11.25
1783834642763,1783834642763,0.0,6.01
1783834642763,1783834642763,0.0,7.79
1783834642763,1783834642763,0.0,7.83
1783834642763,1783834642763,0.0,7.24
1783834642763,1783834642763,0.0,2.59
1783834642763,1783834642763,0.0,4.61
1783834642763,1783834642763,0.0,5.39
1783834642763,1783834642763,0.0,2.47
1783834642763,1783834642763,0.0,1.41
1783834642763,1783834642763,0.0,6.47
1783834642763,1783834642763,0.0,6.19
1783834642763,1783834642763,0.0,5.89
1783834642763,1783834642763,0.0,3.17
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.03
1783834642763,1783834642763,0.0,-0.03
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.04
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,0.01
1783834642763,1783834642763,0.0,22.05
1783834642763,1783834642763,0.0,6.84
1783834642763,1783834642763,0.0,9.27
1783834642763,1783834642763,0.0,3.1
1783834642763,1783834642763,0.0,2.43
1783834642763,1783834642763,0.0,1.8
1783834642763,1783834642763,0.0,6.98
1783834642763,1783834642763,0.0,1.29
1783834642763,1783834642763,0.0,5.52
1783834642763,1783834642763,0.0,2.32
1783834642763,1783834642763,0.0,6.25
1783834642763,1783834642763,0.0,2.1
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.03
1783834642763,1783834642763,0.0,-0.05
1783834642763,1783834642763,0.0,-0.04
1783834642763,1783834642763,0.0,0.0
1783834642763,1783834642763,0.0,-0.05
1783834642763,1783834642763,0.0,-0.06
1783834642763,1783834642763,0.0,-0.05
1783834642763,1783834642763,0.0,-0.03
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,22.29
1783834642763,1783834642763,0.0,9.52
1783834642763,1783834642763,0.0,12.8
1783834642763,1783834642763,0.0,5.19
1783834642763,1783834642763,0.0,2.8
1783834642763,1783834642763,0.0,6.51
1783834642763,1783834642763,0.0,4.72
1783834642763,1783834642763,0.0,6.4
1783834642763,1783834642763,0.0,6.98
1783834642763,1783834642763,0.0,1.13
1783834642763,1783834642763,0.0,5.7
1783834642763,1783834642763,0.0,5.26
1783834642763,1783834642763,0.0,5.31
1783834642763,1783834642763,0.0,1.85
1783834642763,1783834642763,0.0,0.0
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.03
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.05
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,13.24
1783834642763,1783834642763,0.0,6.16
1783834642763,1783834642763,0.0,9.55
1783834642763,1783834642763,0.0,8.88
1783834642763,1783834642763,0.0,4.73
1783834642763,1783834642763,0.0,6.19
1783834642763,1783834642763,0.0,0.72
1783834642763,1783834642763,0.0,7.19
1783834642763,1783834642763,0.0,1.56
1783834642763,1783834642763,0.0,5.01
1783834642763,1783834642763,0.0,3.09
1783834642763,1783834642763,0.0,5.63
1783834642763,1783834642763,0.0,5.5
1783834642763,1783834642763,0.0,1.13
1783834642763,1783834642763,0.0,3.29
1783834642763,1783834642763,0.0,0.6
1783834642763,1783834642763,0.0,5.63
1783834642763,1783834642763,0.0,6.19
1783834642763,1783834642763,0.0,1.58
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,-0.02
1783834642763,1783834642763,0.0,-0.03
1783834642763,1783834642763,0.0,-0.01
1783834642763,1783834642763,0.0,12.56
1783834642763,1783834642763,0.0,6.28
1783834642763,1783834642763,0.0,10.51
1783834642763,1783834642763,0.0,4.24
1783834642763,1783834642763,0.0,5.21
1783834642763,1783834642763,0.0,6.91
1783834642763,1783834642763,0.0,1.19
